Geneid	logFC	logCPM	PValue	FDR
YKL168C	-1.02087413062159	5.77735944832002	0.000934133023452162	0.00312264021824788
YCR069W	-0.87744933541984	6.56027877269575	0.000944194862467525	0.00315304392431892
YML120C	0.640186880993265	8.95702116323523	0.000944395607098855	0.00315304392431892
YLR220W	-0.965558079867755	7.00384350361008	0.000945280138845471	0.00315404775172528
YML126C	-1.02417493746058	7.68962501312863	0.00094742785450712	0.00315926251237498
YDL014W	1.06410787977436	5.26193484773252	0.000949735267343087	0.00316500303157764
YOR176W	-0.898332703921273	6.53215809341436	0.000952421909573513	0.00317199947935642
YHL007C	-0.737483693484474	6.64710659255912	0.00095448122053566	0.00317689929348961
YGL224C	-0.931234524322414	5.90977155607311	0.000958987518030565	0.00318993261847359
YGL263W	-1.69652891234815	3.86516953552116	0.000964045703738232	0.00320478454867319
YDL049C	-1.31070894628631	4.77733875675235	0.000969389332700228	0.00322056652844196
YMR124W	0.936241643843351	7.06203068052	0.000974009766159283	0.00323392793902425
YKR042W	0.861394199319033	8.05220534926647	0.000980770388460486	0.0032543744708007
YPR132W	0.675522117811019	8.61147945235904	0.000984897067055868	0.00326606136048852
YER129W	-0.781285963502258	6.93533212511946	0.000986615831307827	0.00326975381639563
YIL009W	-1.47672583009262	5.89052763848993	0.000987297374400895	0.00327000638658101
YBR063C	-0.8759066417696	5.76717151239275	0.00098880170783204	0.003272982123596
YPL260W	0.823157047323595	8.39809689683472	0.000992820312646396	0.00328427148127118
YHR096C	-1.2356214876348	5.60657960368381	0.000994110672250187	0.00328652744889566
YDR034W-B	2.51933913362769	3.56963033609755	0.000999622739255826	0.00330090196954211
YGL005C	-1.23417329549981	5.42303217539012	0.00100047749547587	0.00330090196954211
YLR179C	0.81607985434781	7.44398002108682	0.0010004880219911	0.00330090196954211
YJR140C	-1.0243860454431	6.33670484164396	0.00100090289265272	0.00330090196954211
YDR098C	1.01117016768773	5.77173975721456	0.00100287212849796	0.00330537842473825
YKL186C	1.18454844814104	6.00204665509593	0.00100531242841253	0.00331140105992955
YDR520C	-0.986592752847551	5.73568921288484	0.00100841980638	0.00331961230595049
YMR034C	-1.34654611642693	4.88207994536704	0.00101183837683024	0.00332799764579561
YPR138C	-0.981920151796799	7.14018183166627	0.00101219920993006	0.00332799764579561
YDR161W	-1.01734389491874	5.38950042472683	0.00101474307824996	0.00333420449649483
YGL027C	-0.98419697953864	6.27817779527387	0.00101614018948641	0.00333420449649483
YJL133C-A	-0.895334443193697	8.0142821560234	0.00101626061217295	0.00333420449649483
YLR189C	-0.629213272841736	8.0713295450305	0.0010167234579388	0.00333420449649483
YER058W	1.27032954048491	5.45200556229085	0.00101717308593548	0.00333420449649483
YER003C	0.75985434955506	6.73119119594124	0.00101793216239756	0.00333466921847883
YBL056W	-0.941300260111046	7.00466837827491	0.00102091884248743	0.00334004105923634
YPL103C	-1.11764181417067	4.64722674592628	0.00102184854470954	0.00334004105923634
YEL037C	1.03933271807237	6.36498732901795	0.00102196054558576	0.00334004105923634
YNL320W	-1.57987360685956	4.67488696817064	0.00102204514456084	0.00334004105923634
YLR141W	1.33187983995595	4.13439414863851	0.00103061683245702	0.00336514686415342
YNL197C	-1.07804359404604	6.42534885904971	0.00103097335434541	0.00336514686415342
YPR100W	0.906771744117224	7.64815992930779	0.00103334438204865	0.00337084924627222
YOR164C	-1.16312181790096	5.54153154694929	0.00103517261541139	0.00337399572390965
YOR127W	-0.812566726957224	6.26318552093626	0.00103555811000411	0.00337399572390965
YMR053C	-0.924836420255539	5.84053559972744	0.00103977033737507	0.00338567773508146
YER074W-A	1.01403561716291	6.11238835783555	0.00104171503308101	0.00338996663174917
YOR286W	0.844093473801076	6.84539277461393	0.00104260830422336	0.00339083086057471
YGL029W	1.66561487977138	5.16474003317375	0.00104867163353448	0.0034077455783047
YGR044C	-1.26932295887778	5.08871720818794	0.00104907088054808	0.0034077455783047
YPR010C	-1.38169622857893	6.95148304013721	0.00105039255749887	0.00340995063849657
YGR194C	0.864487366887555	6.33295407978936	0.00105101218309826	0.00340995063849657
YHR141C	0.718498966423365	7.68357087818696	0.00105729268048173	0.00342826834331471
YBR239C	-0.912786980086254	5.96241379436006	0.00106183152046469	0.00344092014010214
YNR037C	1.2948971079278	4.8769796654321	0.00106403644928327	0.0034459981409042
YDR128W	-0.88138510359655	6.21358070686087	0.00106688186089716	0.00345314308721778
YNL084C	0.993577753521536	7.03993492100305	0.00107276974064788	0.00347012104130531
YMR114C	1.45105261077808	6.2276446989502	0.00107598398437312	0.00347843535821877
YMR076C	1.18314817633796	5.76191899390432	0.00108033912662623	0.0034903131197448
YLR009W	1.28985424668686	5.81581648135434	0.00108095036085395	0.0034903131197448
YBR126W-A	1.14374051877234	6.25781433579946	0.00108565057896224	0.00350339571538472
YJL138C	0.841917671845855	7.92042242870803	0.00109850605255963	0.00354276399756842
YLR288C	-1.09803115713354	5.17287296323824	0.0011021479824263	0.00355238866412104
YLR443W	-1.43584533961163	4.67080421734725	0.00110385614733978	0.00355577275368485
YPR168W	1.27523876108339	4.26821176410723	0.00110570404797598	0.00355960266219681
YKR035W-A	1.01246052387315	7.29156597497595	0.00110948088758286	0.00356963416004922
YDR219C	1.16029189550185	6.78328335475136	0.0011135929272463	0.00357887989001376
YNR047W	-0.703097133422887	7.08043336428405	0.00111367958073179	0.00357887989001376
YDL136W	1.00448629115536	5.62023733289735	0.0011154560751331	0.00358245762061178
YOL022C	-1.03719567785225	5.53588958396618	0.00112174513543249	0.00360051528318854
YNL050C	1.51903431762312	5.71344361924938	0.00113006375048513	0.00362506198344458
YPR057W	-1.12813390511381	5.73604958020173	0.00114247036208006	0.00366268539819375
YDR249C	-1.24110492192752	5.29310749091601	0.00114918346339205	0.00368202198650289
YOR275C	-0.928486148176626	6.47321777097011	0.00115042161022872	0.003683804112896
YBR159W	-0.73200665265342	7.05485472398795	0.0011515424485987	0.00368520871287334
YOL114C	1.89425997419899	4.04433097425913	0.00115457910921996	0.00369238349734035
YKL065W-A	1.44197528401156	4.53455042732459	0.00115515144585435	0.00369238349734035
YNL012W	1.15388903388568	4.61490859063758	0.00115977229097404	0.00370496151143806
YGL169W	-1.30658672640714	5.04977121644647	0.00116874012647197	0.00373140316974087
YNL098C	0.845393457778412	7.28998081383457	0.0011719696437361	0.00373950384847158
YNL187W	-1.71562887367642	3.85539819042669	0.00117575967260122	0.00374938237980624
YDR483W	-1.00190041094061	8.12286855087887	0.00118195908321147	0.00376692800442972
YJR155W	-1.34253381933473	7.45912465456201	0.00119185605422184	0.00379623019157217
YMR176W	-0.844026085219387	7.09377557449563	0.00119416973765953	0.00380135823384606
YDL097C	0.605271158834939	7.97045176836199	0.00120494194242952	0.00383096117518676
YNL039W	1.1618932744581	7.11501529193902	0.00120538084820295	0.00383096117518676
YCR071C	1.22514485398641	5.14386426266404	0.00120571627004682	0.00383096117518676
YHR007C-A	1.37942000201992	6.40554010843645	0.00120630599018746	0.00383096117518676
YBR284W	0.932168851569364	6.00517110579649	0.0012237595171325	0.0038841062935075
YBR057C	1.12867779051408	5.78682530395366	0.00122986628437213	0.00390119651683984
YPR082C	1.02124818187117	6.04268928438997	0.00123112203880895	0.00390288805965139
YML103C	-0.854868224709598	7.02013687736345	0.00124032636001683	0.00392976128845214
YGR116W	0.746959413262026	8.367111727511	0.0012411387529647	0.00393003021308048
YNCM0030W	-1.61346304986268	8.91188088076119	0.00124591582399201	0.00394284550744277
YFR051C	1.03666042275476	6.31739185508657	0.00125911211529313	0.00398227379790017
YIL169C	-1.55154348617107	5.0676464256815	0.00126609196227471	0.00400200630790402
YLR380W	0.927581345630736	5.33612089391164	0.00127913126536137	0.00404085795057435
YDR364C	-1.17633803813343	5.20969357280612	0.00128590124480282	0.00405987055781696
YER173W	-1.14043771261388	5.36408165309018	0.00129950690281851	0.00410043007536541
YJL167W	-0.697466611420559	8.70549489080708	0.00130043639189516	0.00410096753591224
YBR132C	-0.966874862209802	6.06962467933064	0.00130258536785113	0.00410534781629626
YLR205C	1.02110183175551	5.28405377838158	0.0013068464460541	0.00411637580267304
YLR168C	1.06288867584357	8.00224556890461	0.00131000550201149	0.00412392174933921
YKL144C	1.25657201445016	4.72979014991498	0.00131306333820725	0.00413114045020125
YJL035C	1.18320626606703	6.06163486860527	0.00132146698310145	0.00415515986188243
YKL114C	1.20912186618712	5.71893841307527	0.00133309819772052	0.0041892940454254
YOR035C	-1.03299936616404	6.71367951900928	0.00134326625777773	0.00421503193797983
YOR307C	-0.773273088401641	6.51102453913046	0.00134326749869431	0.00421503193797983
YHR114W	0.973948683907154	5.48593686134243	0.00134436746029987	0.00421503193797983
YER157W	-1.08962063242006	5.41829949261474	0.00134440948336528	0.00421503193797983
YGR181W	1.06896118558377	5.31759518408967	0.00134681454921257	0.00422012308285748
YGL223C	-1.29155934955136	5.17437847286446	0.00135611689750417	0.00424622635459871
YGR235C	0.800777361963395	7.04659455168219	0.00135671726916649	0.00424622635459871
YPL105C	1.19842631274117	7.16309635713909	0.00137461080934224	0.00429973803825524
YJR118C	1.00696068334599	5.52611699120671	0.00137782844685556	0.00430694659140892
YBL086C	1.14588675947637	6.68868289127637	0.00137850993271863	0.00430694659140892
YGR248W	0.890171198097814	7.34508157195246	0.00138047554772927	0.00431059474499046
YMR058W	-1.24110738905674	5.9493079254184	0.00138881087420782	0.00433411689339725
YMR236W	0.943052184794547	5.41863319929512	0.00139002457973818	0.0043353999883058
YLR452C	-1.0546682591145	4.70103239489659	0.00139217620026052	0.00433960521281438
YLR344W	0.677865306954102	7.29818517466923	0.00140490251847728	0.00437674936840501
YMR313C	0.746865147189527	6.79149485621375	0.00140581089013561	0.00437705500202455
YGL200C	0.883673012192816	7.37306378594194	0.00140991548087271	0.00438730612193226
YGL142C	-1.05675291939924	6.01953465875579	0.00141300323871612	0.00439438312927142
YDR108W	-1.16011083154515	5.39672449439268	0.00141759060305579	0.00440611302514809
YLR324W	1.11134973017374	6.02227237850571	0.00141911614079179	0.00440831822458726
YER162C	-0.953851721901619	6.20548474069633	0.00142701525059105	0.00443030826649015
YLR027C	0.682937134806865	7.84540061398188	0.00143298537595414	0.00444628776617132
YDR466W	-0.944697173858008	6.52374800489528	0.00143605297628237	0.00445061340680868
YNL193W	0.728435964096177	6.65711991058592	0.00143641739317715	0.00445061340680868
YDR073W	0.90826177728635	5.68333534627937	0.00143729385496304	0.00445061340680868
YCR008W	-0.714742362369144	7.12072292232725	0.00143767500830825	0.00445061340680868
YGR262C	-1.35016313713133	4.65658912198165	0.0014409271746509	0.00445662915087209
YPR069C	-0.907506189498046	7.12912130092849	0.00144126825741828	0.00445662915087209
YFL025C	-1.16677692140105	5.49756339772547	0.00144450615413129	0.00446408595229819
YOR160W	-0.83191498701476	6.04375681508636	0.00145433789558996	0.00449190012119895
YLR020C	-0.985409406491446	5.64141825212151	0.0014571892835412	0.00449813514839402
YOR372C	0.80836062295006	5.5428514735097	0.00145837462076332	0.00449922313041888
YJR031C	-1.05445522225564	6.05149005515485	0.00146270033991511	0.00450999271473826
YNR050C	0.847560801474074	6.65571874953636	0.0014696543234351	0.0045277768170474
YMR266W	0.72023125021307	7.42783166304057	0.00147014449039266	0.0045277768170474
YOL115W	0.946819038438342	6.35711160061689	0.00147408427502038	0.0045373237912593
YMR184W	1.21867093395121	5.9603246228284	0.00147979930179974	0.00455232108674386
YLR068W	2.17292216469105	5.17042674016709	0.00148512962512031	0.00456611851730218
YMR019W	-0.957344935411784	6.11265088229079	0.00148650308711925	0.00456774156804221
YNL081C	1.00816489960709	6.45093003503786	0.0014957299685532	0.00459348112002525
YHR123W	-1.32727765202844	5.44999672125492	0.00149883756558759	0.00460040939165009
YKL038W	-0.77507875118855	7.69744943679654	0.00150394959301917	0.00461347853576921
YBR255W	-1.06837665633106	6.42883153944513	0.00150951654519847	0.00462792756933152
YPL164C	-1.06064850054735	5.04919747305527	0.00151429430980295	0.00463994206554483
YMR308C	-0.9241951198444	7.07742501022094	0.00151782043205396	0.0046481099625598
YJR003C	-0.976261241054573	5.27589296378289	0.00151964873822212	0.00465107222882487
YDR273W	1.17590687368992	6.54729659192293	0.00153173403078287	0.00468345475542845
YPL116W	0.817155920919951	6.00749581932856	0.00153237562890817	0.00468345475542845
YNL053W	-0.95353911890854	5.45539205539165	0.00153283006434608	0.00468345475542845
YPR047W	0.77473035165339	5.93664572415512	0.00155286385025431	0.00474198446527631
YNL046W	1.24676381247807	4.51133125045414	0.00155920849749168	0.00475866909799438
YNL127W	-0.901605891247389	5.64861203003165	0.00156948201247989	0.00478731893360608
YLL001W	0.722053180679041	6.92197222939789	0.00157583500640392	0.00480398459627201
YGR106C	-0.710260105683553	8.04211746638378	0.0015892397912651	0.00484211695003615
YPL278C	-1.67163834491525	3.78269280656716	0.00159098109459494	0.00484468989458955
YML098W	-1.01508985866133	5.5389237166798	0.001611124200393	0.00490326362282984
YDR047W	0.827193675902224	6.73697789533161	0.00161484559887107	0.00491182202989951
YMR160W	-0.856279553670474	6.08190688157316	0.00162787067087157	0.00494865355320665
YDR131C	-1.20785711437703	5.20811131224267	0.00163039940142137	0.00495079360111885
YDR194C	0.853947220504099	8.12702033614628	0.0016304075928157	0.00495079360111885
YDR254W	0.717719533378423	6.60903912629513	0.00164897919993849	0.00500212490063797
YGL136C	-0.922377533155689	5.68135493147357	0.00164916409626735	0.00500212490063797
YJR106W	-1.49846706166609	4.94688166814587	0.00165434896065594	0.0050150354014946
YGR006W	1.65432588353403	3.99973269247825	0.00165855758840826	0.00502497369185722
YPL148C	-1.97485515886505	3.90314882138694	0.00166081107840347	0.00502730817217752
YEL058W	-0.96074699035952	6.79026688402506	0.00166118939047332	0.00502730817217752
YKL174C	-0.777875834956754	6.35722526612396	0.00166700687093099	0.00504208909113616
YER012W	0.692764102766133	7.55187318903939	0.00166922114515171	0.00504596117857278
YFL044C	-1.32003370034739	5.47181702830971	0.00167739463858364	0.0050678332425217
YDL025C	0.708115737388222	7.21726321992337	0.00168181047599559	0.00507833437189947
YGR058W	-0.985228589771825	5.56253101448752	0.00168486564549143	0.00508471743963391
YHR038W	1.32834101924023	5.0791097895683	0.00168649014272641	0.00508677819710109
YMR067C	0.887003240329546	5.60849228107304	0.00169781711692157	0.00511808485804149
YMR222C	1.05414945159002	4.91293615583581	0.00170459266909712	0.00513564394783194
YGL094C	-0.825728657517168	6.82657579292771	0.00172371031443995	0.00519034733478516
YDR400W	-1.48145527970428	5.57224116019157	0.00172664458428419	0.00519628637565636
YKR014C	0.918475788351793	6.77078393661265	0.00173338331279419	0.00521366183503018
YOL097C	-0.86059059978791	5.87497551053723	0.00173642709978823	0.00521991051366501
YLR251W	-1.00525812272786	5.48687378571866	0.00175258015173868	0.00526553836467873
YCR091W	0.842670072158684	6.27616721754352	0.00176180947653721	0.00529032506517734
YCL033C	-1.19033541524068	5.52251199137236	0.00176614634328853	0.00529793618721715
YPL152W	-0.819136187452585	6.4651183763327	0.00176653230331216	0.00529793618721715
YHR160C	-0.984073229852042	5.16833169978771	0.00176728637715019	0.00529793618721715
YGR224W	-1.19623006529645	4.16955926528603	0.00176945879894795	0.005301506617813
YDL213C	1.37862668824472	6.70693125453647	0.00177194264902573	0.00530600564857927
YPR029C	-0.850897629167642	6.28022535998174	0.00178516640654086	0.00534264206544804
YPR099C	0.910434742531452	7.54240666530951	0.00179869686570487	0.00538015529819364
YMR080C	-1.05311708762557	6.75079550967115	0.00180056474400612	0.00538276189658056
YGR237C	0.939468122566518	6.87556720383702	0.00182577370526435	0.00545510484283076
YNCJ0003C	1.38306929242255	8.18628924397877	0.00182872832353577	0.0054609123293202
YDR481C	-0.665544825783025	7.06187627640828	0.00183295378585343	0.0054705062713703
YNL201C	-0.864588113422511	6.33851314889702	0.00183794643502723	0.00548237804639265
YKL170W	0.852014209712999	6.0284957123987	0.00183973716869718	0.00548469105149125
YCR019W	-1.40466702280094	4.46689488082472	0.00185319048641963	0.00552175124525032
YDR197W	0.763770585210694	5.85630465999457	0.00186404559268752	0.0055510332368787
YNCD0034C	-0.841490543545665	7.03170779535527	0.00186580456877356	0.00555321007190895
YLR354C	-0.800682928147687	7.56081935029668	0.0018718904247681	0.00556825554768572
YPL022W	-0.90736968195327	6.75280725617974	0.00187422260175432	0.00557188199565471
YBL027W	-0.610482748303399	8.68478222328196	0.00187517243022959	0.00557188199565471
YHR112C	-0.69471902995465	7.50785150665213	0.00187645056416831	0.00557261459463287
YJL039C	-1.31107631314295	6.63789954345956	0.00188033469939524	0.00558108134402916
YKL154W	1.19403653964297	5.12734580189392	0.00188277545368509	0.00558525700209052
YMR116C	-0.978667510726161	8.80433302540267	0.00189694218238264	0.00562343446715497
YOR232W	0.778890493033326	7.54717614342292	0.00189772695920465	0.00562343446715497
YNCG0026W	1.22432461979466	4.35935663874798	0.00190311893783096	0.00563632045074717
YLR059C	1.0894738223217	5.38634172752793	0.00190557128987761	0.00564049101803773
YDR422C	-0.750874909871072	6.46873536146408	0.00190720735203648	0.00564224212250878
YPL082C	-0.585660994656483	7.96770770229873	0.00191022161914719	0.00564806633094315
YGR085C	0.774462855529529	6.95454087370045	0.00191969376415817	0.00567296811487003
YOR187W	0.798813456781163	9.17886856358847	0.00192330758042224	0.00568053993955219
YNL264C	-0.984311753110129	5.28483977457472	0.00192485329505587	0.00568199863382067
YLL054C	-1.08164609918028	5.81437040964479	0.00193062319360811	0.00569298134575682
YPR196W	-1.14584096012022	5.1139967701166	0.00193068156709117	0.00569298134575682
YMR237W	-0.994848527205071	5.98442756929752	0.0019466328755624	0.00573688532121554
YAL063C	-1.50927554753414	3.87784042766942	0.00195209845060181	0.00574985595973336
YHR175W	-1.34478664167241	5.48288410324294	0.00195802650145755	0.00576358013857716
YOL135C	1.42499875215219	4.49186692405439	0.00195889173166006	0.00576358013857716
YDL035C	-0.751719756605487	7.40039721073934	0.0019744943434493	0.00580632468334955
YDL190C	-0.802896967987959	6.78650846889538	0.00198200540913621	0.00582524114262992
YLR225C	0.815157794367938	6.84157252454056	0.00198925346107833	0.00584336443542421
YDL031W	0.826352830563506	7.29477087384222	0.00200317544489012	0.0058806984506856
YGL254W	-1.359168266368	4.84078954480113	0.00200414029020959	0.0058806984506856
YOR270C	-0.883145344357421	9.18654241754654	0.00200902866479253	0.00589179211246555
YGR152C	1.33168566098341	4.657287903778	0.00201010234418253	0.00589179211246555
YDR118W	-1.06685893075585	4.9188365274131	0.00202221068102039	0.0059240683833363
YPR073C	-1.21663460732675	5.18046758064558	0.0020243340980591	0.00592707468710853
YPR022C	-0.680329551273502	7.00054805520584	0.00202883579743058	0.0059370373660455
YLR285W	-1.11288739474126	5.45075211562229	0.00204186552071853	0.00597193153379616
YKR077W	1.08860819417151	5.43516370005795	0.00204716213983714	0.00598418283517327
YBR026C	-0.806524415197428	6.70515307688752	0.00205759126712557	0.00601141591401423
YCR016W	1.84550714608261	5.817505462773	0.00206053319456086	0.0060167569281177
YIL120W	-0.996027619851678	5.89657292700529	0.0020784632572903	0.00606583388216219
YLR350W	0.706608742895373	7.8717401392319	0.00209070069929153	0.00609651455041879
YLR196W	0.800814492040857	5.79348101443918	0.00209123314733914	0.00609651455041879
YPL268W	-0.722595386222001	6.37742435507079	0.00209433126378632	0.00610225322921989
YMR038C	-1.00507142921043	5.77374027882497	0.0020961829530359	0.00610435596350401
YLR057W	-0.787147667187207	6.02114353384133	0.00209827837749638	0.00610716583795014
YHR151C	-1.3616683851391	5.49602975257231	0.00209998757219544	0.00610884914647269
YEL059C-A	1.2254211347803	5.01383066381088	0.00210345582766828	0.00611564498442628
YPR002W	1.28235091268331	5.9631914642464	0.00210764232707804	0.00612452062984162
YDR462W	1.15770354822525	5.04627875188048	0.00212049132513032	0.00615569272002734
YJL077W-A	2.08931995534394	3.50168654567505	0.00212064867678099	0.00615569272002734
YML100W	0.774766757799065	8.86813757312884	0.00212457752659826	0.00616269158206601
YLR356W	0.721614445146348	6.42175703934	0.00212534143231932	0.00616269158206601
YGR204C-A	1.62932795335289	4.31973867134759	0.00213044159310561	0.00617416603323848
YMR290C	0.910348468318984	5.36609380332107	0.0021319138539555	0.00617511991370916
YJL050W	-0.803850716015818	7.1177142438053	0.00213701287954971	0.0061865721196825
YDL080C	-0.9073892518633	5.9377261993719	0.00214899963453364	0.00621794109574222
YFR040W	0.77745151533311	8.80211984250816	0.00215159957580193	0.00622213110732444
YKL087C	0.624001751245319	7.64712544726459	0.00215314412360034	0.00622326621492192
YGL085W	-0.994462690093137	4.66704445166146	0.00215486747800428	0.00622491663966799
YBR038W	1.2119289534688	4.48454281967534	0.00216215111232605	0.00624261908540103
YLR362W	-0.889259300068742	5.72551533960534	0.0021658961684554	0.00625009140063892
YML071C	1.40252297837669	6.37213366146728	0.00216952379980905	0.00625721706704138
YNL113W	1.01385525541109	5.56204490474991	0.00218251496234538	0.00629132648163807
YDL188C	-0.81861103768435	6.74323837331511	0.00219942427055245	0.00633438205851848
YLR049C	0.766468770190233	5.79042001382524	0.00219979650903011	0.00633438205851848
YMR279C	-0.905580287271136	5.44697147934553	0.00220613657590533	0.00634925401334074
YKR083C	1.76656880483491	4.10025940119615	0.00221499521062829	0.00637135470064645
YDR434W	-0.97170671493967	5.74827754707486	0.00222094407221707	0.0063850664598811
YMR196W	0.883628947015398	8.21576295009815	0.00222393324541924	0.00639025925093338
YCR073C	-1.03447352834893	5.57205438535153	0.0022309104035568	0.00640689952153845
YFL002C	1.11558351666862	5.59308059456161	0.00223354922172006	0.00641106955139839
YOR197W	0.865428965263934	6.57932287275673	0.00223861340150032	0.00642219309341727
YDL157C	0.94173848543968	5.37345459060454	0.00224468277795174	0.00643618703104846
YDR083W	1.10239992023596	5.89393100281705	0.0022557767067198	0.0064645653950665
YNL217W	1.04042023908933	7.88904648867237	0.0022572227597915	0.00646527961208574
YBR290W	1.1272997582013	7.07310891519574	0.00226034252011566	0.00647078446935071
YDL102W	-0.921279378913221	6.00427348737589	0.00226529635708371	0.00648153120813888
YLR359W	-0.775625660024881	7.52218573245385	0.00227878548173533	0.00651667505152686
YOR341W	-1.05392327272263	7.32657801616746	0.00229312949319258	0.0065542251440351
YOR228C	0.973981369071401	5.4482465746014	0.00230192127686829	0.00657587453074695
YKR027W	-1.21962274055927	5.23850158156033	0.00230968826707177	0.00659318274465831
YDR132C	-1.21652589449277	5.32219147406369	0.00231042112840396	0.00659318274465831
YDL110C	0.801387497910923	8.7416914071333	0.00231512478677835	0.00660311726408482
YJR124C	-1.59328478029442	4.20157542225459	0.00232285882062473	0.00662167986755398
YBR042C	-1.11114137507989	5.23350676240776	0.00232424467814018	0.00662213594478547
YER094C	0.603794338519715	7.57829134817341	0.0023303232433132	0.00663595474980384
YPL224C	-0.890728952491512	5.7302290130912	0.0023341444919766	0.00664333432331801
YDL148C	1.22347124168902	6.20637010883357	0.00235024441930031	0.00668563473041614
YML041C	0.755175187647661	5.85977581181275	0.00237538295841085	0.00675358881122916
YJL154C	0.653062393173922	6.94533376471114	0.00238235687855922	0.00676985368646866
YLR431C	-1.15222826836972	4.38808315979093	0.00238628445866646	0.00677744934054481
YPL045W	-0.860935755454896	6.05334602961264	0.00239051669293022	0.00678590182617396
YNCP0015C	1.58172956072601	5.85424219383855	0.00242973320086096	0.00689360228521583
YDL176W	-0.978770148339883	5.3187093693415	0.00243381164438579	0.00690154882045777
YMR120C	-0.915214990109811	7.28123811816905	0.00244186804277221	0.00692076136781504
YGL244W	0.930550593222882	6.65757010424323	0.00245038818249576	0.00693840439053082
YPR068C	-1.26721174898967	4.40026013857918	0.00245066189876579	0.00693840439053082
YLR316C	-0.938206616988872	5.01982119803993	0.00245923370907493	0.00695902592793231
YPL277C	-0.977529997067756	6.08521230565516	0.00248990557521127	0.00704213084674935
YBR152W	1.54030003792376	4.30340065518405	0.00249683506082022	0.00705803401284712
YLR082C	-1.08712163526895	4.8970601026755	0.00250397731616988	0.00707452168512012
YHL031C	0.840670975955864	6.53857140388743	0.00251415041769757	0.00709955073518154
Q0285	-1.23445210118537	5.40440613208061	0.002527107624108	0.00713241138214807
YGL114W	-0.974268090451197	7.16726828265098	0.00252961092860725	0.00713574842628531
YMR183C	1.1206691823995	4.90901975764348	0.00253467654097676	0.00714630619747207
YJR059W	1.1763874304869	8.32733005143341	0.00253732887310206	0.00715005246348323
YDR041W	0.833135297585315	6.0231187269602	0.00254867399663937	0.00717827785706249
YFL034C-B	1.22253509306792	4.71644260608359	0.00255399723132892	0.00718952216969194
YMR264W	-0.748398508906381	5.94294284049061	0.00258106944870519	0.0072619464384924
YDR308C	1.55833068668002	4.3097171657893	0.00258419084032622	0.00726694373734629
YFR042W	1.05179301548911	5.01009531940682	0.0025862411718978	0.00726892549978768
YER063W	0.698947945627525	6.70325094755483	0.00260613418427135	0.007321028010106
YDL185W	-0.682938411849867	9.75909027831272	0.00261589279476803	0.00734462207761793
YDR164C	-0.882382661031569	5.38857182532828	0.00262119022849059	0.00735567252691228
YJL001W	0.596776513225382	7.87571106870525	0.0026313864159241	0.00738045141164174
YLR233C	-1.05419000826332	5.0363986087526	0.00264600557898383	0.00741760360024423
YDR147W	-1.01568481509946	4.88469179629716	0.00267244046060547	0.00748782332375039
YNR054C	1.2998500697913	5.06536145554073	0.00268872105901523	0.00752953403877672
YLR395C	0.816306984680191	8.86763197642139	0.0026938949109733	0.00754011414978123
YHR050W	-0.864016802100377	7.43666131207885	0.00270520880403252	0.00756786015504075
YKL109W	0.925226128766871	9.95439641754398	0.00271397451998833	0.00758845256572305
YPL247C	0.895498317242085	5.53922775175194	0.00272357194472948	0.00761116305276625
YML006C	0.790869308506126	5.96744979211417	0.00272559383323159	0.00761116305276625
YBR221C	-0.839745634663631	8.01450559826457	0.00272632367773097	0.00761116305276625
YER081W	0.584282607668823	7.72209844479865	0.00273278448730859	0.00762525919444268
YCL032W	-1.18541224195822	5.06615791791953	0.00273884003303877	0.00763821056193879
YKL129C	0.800947085016654	7.43600050284142	0.00274321708409638	0.00764322028274569
YMR240C	0.916602016188936	5.35501717178156	0.00274346614739798	0.00764322028274569
YDR105C	-0.805765753652759	6.76236502945322	0.00276294618038322	0.00769352333321141
YPR021C	-0.91469974510458	6.59063044246993	0.00276970186456871	0.00770836139742409
YJL105W	-0.99712272747349	4.46028343976187	0.00278689966015989	0.00775223067156732
YER059W	-0.986582087043553	5.57682551124212	0.00279151805472122	0.00776108107648173
YMR064W	-0.915303867937703	6.26723685207561	0.00279771686025114	0.00777431403244684
YGL112C	-0.822203719145536	5.69977933724048	0.00280012350166344	0.00777700110847604
YLR025W	0.751005044303687	7.10026470542798	0.00280325828846173	0.00778170671853559
YOR081C	-0.884209673952023	5.4026259494686	0.00281003117633389	0.00779650149694693
YBR222C	-0.73153001486481	7.85679500758683	0.0028760278250624	0.00797551453336092
YDL027C	-0.647380075029234	7.0197458377987	0.00288349858151751	0.00799212895708444
YNL209W	-1.06199623611794	8.96769829662641	0.00288506810732062	0.00799237841833129
YLL013C	0.69653106420634	7.5061421731525	0.00288984759445065	0.00800151548191819
YGR083C	1.17694939682436	6.87566659198071	0.00290103934633238	0.0080283886008645
YOR207C	-1.16184945396613	6.63461743773255	0.00291715070128697	0.00806884182711328
YJR011C	-1.4546969046522	4.77841045360281	0.00294629092679726	0.00814527307398097
YBR252W	1.15108824770027	4.44441501299095	0.00294820559128935	0.0081463972399719
YMR103C	0.812928006077447	5.91833572040199	0.00296172693982172	0.00817957511703321
YJR046W	0.785552755676868	5.49704760215151	0.00296974900148396	0.008195718316814
YBR172C	1.12866383840044	6.69934498185603	0.00297102090844877	0.008195718316814
YML128C	-0.633537122719799	8.54114139732205	0.00297212369171393	0.008195718316814
YDR110W	-0.977215556563404	5.46864587790137	0.00297915818034602	0.00821092473991285
